market;firm;product;price;quantity;quantity_0;x;v;J;T_pre
3;1;5;3.08946517975135;264.808312157402;1990.7655654557;0.686872604554379;0.418099305895655;20;150
3;2;6;2.98076415206918;431.689577581944;1990.7655654557;0.989764395788231;0.418099305895655;20;150
3;2;7;3.14339540178448;264.681126078203;1990.7655654557;0.945586200710899;0.418099305895655;20;150
3;2;8;3.0917884724172;376.239675625396;1990.7655654557;1.14631301011126;0.418099305895655;20;150
3;2;9;3.09480126728527;369.420159941741;1990.7655654557;1.20936483085807;0.418099305895655;20;150
3;2;10;2.95441764783443;203.621664518094;1990.7655654557;1.25468668198236;0.418099305895655;20;150
3;3;11;2.99528288811939;388.000630314599;1990.7655654557;1.02602507699858;0.418099305895655;20;150
3;3;12;3.02577325808779;739.970001288322;1990.7655654557;1.42970267685367;0.418099305895655;20;150
3;3;13;3.14138468955748;1048.58281478178;1990.7655654557;1.40509800397384;0.418099305895655;20;150
3;4;14;3.17139917677774;523.306077495715;1990.7655654557;0.912611735194631;0.418099305895655;20;150
3;4;15;3.25794111771224;305.656671897447;1990.7655654557;0.868997681558377;0.418099305895655;20;150
3;4;16;3.28341055168819;441.776144421159;1990.7655654557;1.24836405198214;0.418099305895655;20;150
3;4;17;3.05376691871883;360.349938288885;1990.7655654557;1.70974395851608;0.418099305895655;20;150
3;4;18;3.0915153712094;371.634620330311;1990.7655654557;1.09038572666613;0.418099305895655;20;150
3;4;19;3.25715723366733;401.632843109325;1990.7655654557;1.33526775097978;0.418099305895655;20;150
3;4;20;3.08389585349848;168.258669239029;1990.7655654557;0.973811939491137;0.418099305895655;20;150
4;1;1;3.17308824953547;665.354665023387;1933.109616641;1.25126705930565;0.517205115537093;20;150
4;1;2;3.12734008580812;258.54797855506;1933.109616641;0.755095115459269;0.517205115537093;20;150
4;1;3;3.11541947834498;173.432276627459;1933.109616641;1.00595705166514;0.517205115537093;20;150
4;1;4;3.04580317513132;515.99129431641;1933.109616641;1.19907672265669;0.517205115537093;20;150
4;1;5;3.1325068230552;727.781356345366;1933.109616641;1.3909032525358;0.517205115537093;20;150
4;2;6;3.15415265444741;782.793005107679;1933.109616641;1.45929142520544;0.517205115537093;20;150
4;2;7;3.13131615961322;277.597848682561;1933.109616641;1.0472155299638;0.517205115537093;20;150
4;2;8;3.03169989670373;188.490267189719;1933.109616641;0.638624442828679;0.517205115537093;20;150
4;2;9;3.03210336564925;214.351198271986;1933.109616641;0.649294005559057;0.517205115537093;20;150
4;2;10;3.03913124205516;362.06142826179;1933.109616641;0.757508254123736;0.517205115537093;20;150
4;3;11;2.91120784921008;343.146117540492;1933.109616641;1.59071725598366;0.517205115537093;20;150
4;3;12;3.03681431274482;345.16375294729;1933.109616641;1.00428217897153;0.517205115537093;20;150
4;3;13;2.97829033898764;631.790843841621;1933.109616641;1.56428482606882;0.517205115537093;20;150
4;4;14;3.13885831165592;285.651694466397;1933.109616641;0.993524968724989;0.517205115537093;20;150
4;4;15;3.08374248893519;294.240671703266;1933.109616641;1.67926362318723;0.517205115537093;20;150
4;4;16;3.17733801134717;575.972650689195;1933.109616641;1.09998376598481;0.517205115537093;20;150
4;4;17;3.18619659899342;422.206266378241;1933.109616641;0.946595250431208;0.517205115537093;20;150
4;4;18;3.1972250131252;261.856971815369;1933.109616641;1.00108385797603;0.517205115537093;20;150
4;4;19;3.13615139999149;411.896381278826;1933.109616641;1.36604467614664;0.517205115537093;20;150
4;4;20;3.1758430453058;328.563714316891;1933.109616641;1.22328884890273;0.517205115537093;20;150
5;1;1;3.18529294339075;306.468735734903;1937.07867045885;0.851659507062997;0.624364187698236;20;150
5;1;2;3.11094092135194;425.199138833473;1937.07867045885;1.33082862789629;0.624364187698236;20;150
5;1;3;3.16180234676266;254.876694500214;1937.07867045885;1.08526409115272;0.624364187698236;20;150
5;1;4;3.12320023838589;468.701532689942;1937.07867045885;1.04972360829114;0.624364187698236;20;150
5;1;5;2.98355233392258;401.282608089157;1937.07867045885;1.41719366382981;0.624364187698236;20;150
5;2;6;3.2274995188663;374.577027873766;1937.07867045885;0.785839018820374;0.624364187698236;20;150
5;2;7;3.13378289371636;483.417863090583;1937.07867045885;1.25720022911072;0.624364187698236;20;150
5;2;8;2.99945234856109;288.016931506791;1937.07867045885;1.2537290942785;0.624364187698236;20;150
5;2;9;3.13334609472392;279.120510559053;1937.07867045885;0.880445846975357;0.624364187698236;20;150
5;2;10;3.12419942547156;597.136035771478;1937.07867045885;1.06782164072522;0.624364187698236;20;150
5;3;11;3.05351891234766;376.47868199593;1937.07867045885;0.825854289563064;0.624364187698236;20;150
5;3;12;2.90463269511269;245.742884763965;1937.07867045885;0.803950118666607;0.624364187698236;20;150
5;3;13;2.99820223225139;610.297516933028;1937.07867045885;1.28079755300897;0.624364187698236;20;150
5;4;14;3.30805843692425;318.813174870003;1937.07867045885;1.52916723010201;0.624364187698236;20;150
5;4;15;3.35357752253405;1117.54543544974;1937.07867045885;1.68401068422918;0.624364187698236;20;150
5;4;16;3.15820122756299;221.669665990722;1937.07867045885;0.87990620847373;0.624364187698236;20;150
5;4;17;3.21772572880197;639.656315531841;1937.07867045885;1.31882366087219;0.624364187698236;20;150
5;4;18;3.24695300299208;221.583567361365;1937.07867045885;1.21939064105821;0.624364187698236;20;150
5;4;19;3.22734410898799;168.671844715283;1937.07867045885;0.761902069501241;0.624364187698236;20;150
5;4;20;3.22460627452037;263.665163279922;1937.07867045885;1.08712264439888;0.624364187698236;20;150
6;1;1;3.03808638030625;307.713725820875;1932.05411320201;0.662182308193243;-0.19310461807335;20;150
6;1;2;3.0092205825652;740.493196718582;1932.05411320201;1.29428454068391;-0.19310461807335;20;150
6;1;3;3.03013288724089;211.816953598558;1932.05411320201;0.811215042044805;-0.19310461807335;20;150
6;1;4;2.86162834822467;375.885688743356;1932.05411320201;1.02853313550621;-0.19310461807335;20;150
6;1;5;2.93734594922936;366.429761274125;1932.05411320201;0.665648729499781;-0.19310461807335;20;150
6;2;6;2.87596623090117;405.900338167935;1932.05411320201;1.10198194140164;-0.19310461807335;20;150
6;2;7;3.00748095031471;236.829908018562;1932.05411320201;0.762971284540144;-0.19310461807335;20;150
6;2;8;3.04594217951917;316.934013108452;1932.05411320201;1.15407909847678;-0.19310461807335;20;150
6;2;9;3.01591799246843;685.703078434709;1932.05411320201;1.18921450314001;-0.19310461807335;20;150
6;2;10;3.08076734408313;708.890126179194;1932.05411320201;1.24815159282371;-0.19310461807335;20;150
6;3;11;2.89897667252223;364.376551048865;1932.05411320201;1.2005415985025;-0.19310461807335;20;150
6;3;12;2.87911293684024;426.668085092028;1932.05411320201;0.833821377996933;-0.19310461807335;20;150
6;3;13;2.77814482752719;200.635178092243;1932.05411320201;0.978976968716819;-0.19310461807335;20;150
6;4;14;3.01149949203251;656.32023243919;1932.05411320201;1.66333736150167;-0.19310461807335;20;150
6;4;15;3.1307703546631;341.843444689296;1932.05411320201;0.902378018969223;-0.19310461807335;20;150
6;4;16;3.01606843740878;430.869351210933;1932.05411320201;1.57581697748955;-0.19310461807335;20;150
6;4;17;3.1626542096569;353.684359126154;1932.05411320201;1.28834243526006;-0.19310461807335;20;150
6;4;18;2.95142834121375;362.5692497686;1932.05411320201;1.74613471662689;-0.19310461807335;20;150
6;4;19;3.15117737532131;172.722424834221;1932.05411320201;0.828175528753184;-0.19310461807335;20;150
6;4;20;3.09196928889427;401.660220432116;1932.05411320201;1.19267826977545;-0.19310461807335;20;150
7;1;1;2.99880122611067;212.251379206523;2176.80303878592;0.606652770180584;-0.0118823684277828;20;150
7;1;2;2.93383512505675;667.832227530663;2176.80303878592;1.46189808085505;-0.0118823684277828;20;150
7;1;3;2.97358688265795;234.487688238317;2176.80303878592;0.504634224134067;-0.0118823684277828;20;150
7;1;4;2.92264225347714;479.704049698895;2176.80303878592;1.2749104647115;-0.0118823684277828;20;150
7;1;5;3.1102750810749;507.957284800939;2176.80303878592;1.31730322065343;-0.0118823684277828;20;150
7;2;6;3.03689353121019;669.384315415555;2176.80303878592;1.36869470536351;-0.0118823684277828;20;150
7;2;7;2.96111874689661;137.300014436927;2176.80303878592;0.58443584551091;-0.0118823684277828;20;150
7;2;8;2.8735016772824;188.190673162442;2176.80303878592;0.899782649098896;-0.0118823684277828;20;150
7;2;9;3.02121779048514;410.524552130546;2176.80303878592;0.759870402850654;-0.0118823684277828;20;150
7;2;10;2.97616816618882;435.241627945889;2176.80303878592;1.30006848022431;-0.0118823684277828;20;150
7;3;11;2.97763320602746;490.58058605351;2176.80303878592;1.18141382746354;-0.0118823684277828;20;150
7;3;12;2.88328783947236;472.737988668128;2176.80303878592;1.66064759442952;-0.0118823684277828;20;150
7;3;13;2.89054142663925;298.603763428012;2176.80303878592;0.931847028302852;-0.0118823684277828;20;150
7;4;14;2.96687974808002;332.263772570868;2176.80303878592;1.01380291652199;-0.0118823684277828;20;150
7;4;15;3.1056215898205;245.95152001071;2176.80303878592;0.895538980384717;-0.0118823684277828;20;150
7;4;16;3.07268656545583;321.818901470921;2176.80303878592;0.886068558708664;-0.0118823684277828;20;150
7;4;17;3.00976227473744;556.858760656665;2176.80303878592;1.61929220764009;-0.0118823684277828;20;150
7;4;18;3.20514919806742;522.338221472434;2176.80303878592;1.32970458736557;-0.0118823684277828;20;150
7;4;19;3.12372716608671;442.916588997487;2176.80303878592;1.29986020183633;-0.0118823684277828;20;150
7;4;20;3.12826291774213;196.253045318651;2176.80303878592;0.894954798223727;-0.0118823684277828;20;150
8;1;1;3.00480493452585;400.580095283436;2184.96419868417;1.35303111772189;0.253092961868098;20;150
8;1;2;3.07175130611525;482.730573685048;2184.96419868417;1.12205513148507;0.253092961868098;20;150
8;1;3;3.04467306588167;273.524270871968;2184.96419868417;0.850952380892271;0.253092961868098;20;150
8;1;4;3.12745555000276;331.332343298129;2184.96419868417;1.01324953986705;0.253092961868098;20;150
8;1;5;2.96895682801838;341.008192037868;2184.96419868417;0.901808033751942;0.253092961868098;20;150
8;2;6;2.91565009158842;279.695295496056;2184.96419868417;0.575966691690842;0.253092961868098;20;150
8;2;7;3.06509408884703;267.210085339768;2184.96419868417;0.739916153553658;0.253092961868098;20;150
8;2;8;2.9897828662611;273.460247729276;2184.96419868417;0.623318934835166;0.253092961868098;20;150
8;2;9;2.90064200213906;218.585525163705;2184.96419868417;0.683907788282417;0.253092961868098;20;150
8;2;10;2.94837893073227;231.483353756535;2184.96419868417;0.739952525664903;0.253092961868098;20;150
8;3;11;2.99668403992244;493.871256540803;2184.96419868417;1.16726706908437;0.253092961868098;20;150
8;3;12;2.9868641394235;188.628430185328;2184.96419868417;0.799654430325742;0.253092961868098;20;150
8;3;13;3.01672781963954;1035.10505201655;2184.96419868417;1.65271610991528;0.253092961868098;20;150
8;4;14;3.18318510823291;743.446814701748;2184.96419868417;1.69478718972165;0.253092961868098;20;150
8;4;15;3.23180711953408;650.457004447982;2184.96419868417;1.24086409246808;0.253092961868098;20;150
8;4;16;3.16750052001692;357.942387256025;2184.96419868417;1.23925263840002;0.253092961868098;20;150
8;4;17;3.11174065531169;197.771146122481;2184.96419868417;1.08771940982138;0.253092961868098;20;150
8;4;18;3.26154846770629;482.108400283617;2184.96419868417;1.65005384641766;0.253092961868098;20;150
8;4;19;3.13410766030208;214.692251707764;2184.96419868417;1.11924678112022;0.253092961868098;20;150
8;4;20;3.21184345119986;351.403075391746;2184.96419868417;0.861202755293787;0.253092961868098;20;150
9;1;1;3.042175714891;524.010224436431;1978.11260205119;1.28025206832114;0.160395181508715;20;150
9;1;2;2.98824511975716;488.98657826411;1978.11260205119;0.889738836961253;0.160395181508715;20;150
9;1;3;3.03055678542246;254.048719571984;1978.11260205119;0.741691285913833;0.160395181508715;20;150
9;1;4;3.03510805148765;350.40246219435;1978.11260205119;0.903912145588115;0.160395181508715;20;150
9;1;5;3.0193451285487;180.932911273204;1978.11260205119;0.596454525168389;0.160395181508715;20;150
9;2;6;3.04592327213001;211.76423874923;1978.11260205119;0.631973292606335;0.160395181508715;20;150
9;2;7;2.93650277544465;474.998628588114;1978.11260205119;1.44205059077549;0.160395181508715;20;150
9;2;8;3.13920372943185;367.296540668889;1978.11260205119;1.4561345402298;0.160395181508715;20;150
9;2;9;3.07107916529497;709.651352421866;1978.11260205119;1.07520859507847;0.160395181508715;20;150
9;2;10;3.03490488851542;318.970737497312;1978.11260205119;0.559779542947156;0.160395181508715;20;150
9;3;11;2.88123718339874;260.039961143652;1978.11260205119;0.984779913372406;0.160395181508715;20;150
9;3;12;2.96273794688714;251.032670127371;1978.11260205119;1.10315857122207;0.160395181508715;20;150
9;3;13;2.96391839340556;734.95642273775;1978.11260205119;1.57119404019796;0.160395181508715;20;150
9;4;14;3.10229533039902;196.507568363119;1978.11260205119;0.765403437651555;0.160395181508715;20;150
9;4;15;3.15830191895795;276.50307503371;1978.11260205119;0.793023801657808;0.160395181508715;20;150
9;4;16;3.1606864482845;433.801617106308;1978.11260205119;0.918990029462704;0.160395181508715;20;150
9;4;17;3.16859227638444;451.7228624358;1978.11260205119;1.39911547495645;0.160395181508715;20;150
9;4;18;3.17570688541373;739.124107838657;1978.11260205119;1.48172238565867;0.160395181508715;20;150
9;4;19;3.15099908707431;301.695759315611;1978.11260205119;1.39774596313631;0.160395181508715;20;150
9;4;20;3.24875209622473;495.440960181339;1978.11260205119;1.20092370643094;0.160395181508715;20;150
10;1;1;3.02093824377219;403.228811995347;2035.3000794561;1.04700889228634;0.120393733719399;20;150
10;1;2;2.98425979880855;191.687236108731;2035.3000794561;0.796320805607773;0.120393733719399;20;150
10;1;3;2.99986151764845;284.081786770123;2035.3000794561;1.24469280707416;0.120393733719399;20;150
10;1;4;3.04115174299832;529.786880748343;2035.3000794561;0.688955015032545;0.120393733719399;20;150
10;1;5;2.89903224056018;219.705010591997;2035.3000794561;1.18677543336532;0.120393733719399;20;150
10;2;6;2.97283474356197;309.994141190532;2035.3000794561;0.68351115573727;0.120393733719399;20;150
10;2;7;2.90164000094776;172.171455578149;2035.3000794561;0.868484596490336;0.120393733719399;20;150
10;2;8;2.92015549571203;439.317114535052;2035.3000794561;1.12561856072969;0.120393733719399;20;150
10;2;9;2.97283186528329;361.482883956528;2035.3000794561;1.28022743515138;0.120393733719399;20;150
10;2;10;3.08143027574861;308.499473867859;2035.3000794561;0.581125768865785;0.120393733719399;20;150
10;3;11;2.94651115157851;476.124558864062;2035.3000794561;1.67938597096873;0.120393733719399;20;150
10;3;12;3.04232560449181;624.996273212588;2035.3000794561;1.5257126786084;0.120393733719399;20;150
10;3;13;2.95163451926557;523.881467541201;2035.3000794561;1.23679163240317;0.120393733719399;20;150
10;4;14;3.12322557554237;536.430114916225;2035.3000794561;1.18585858858092;0.120393733719399;20;150
10;4;15;3.21923227664161;661.751301403721;2035.3000794561;1.19678374942981;0.120393733719399;20;150
10;4;16;3.06651899382104;167.301223344832;2035.3000794561;1.05634947201656;0.120393733719399;20;150
10;4;17;3.17194565317904;206.286462536773;2035.3000794561;1.25850865538113;0.120393733719399;20;150
10;4;18;3.23856111032309;620.670663384567;2035.3000794561;1.26077156417211;0.120393733719399;20;150
10;4;19;3.2945929940148;464.637518155495;2035.3000794561;1.56762770832226;0.120393733719399;20;150
10;4;20;3.18905182992984;462.665541841781;2035.3000794561;1.54483141688345;0.120393733719399;20;150
11;1;1;3.02153664918867;434.802725356243;1955.23124580611;1.14431813019369;-0.158148815176954;20;150
11;1;2;2.92811118990714;353.822896863075;1955.23124580611;0.878609382660268;-0.158148815176954;20;150
11;1;3;3.0166852208992;574.994255728283;1955.23124580611;1.31158045828248;-0.158148815176954;20;150
11;1;4;3.07114822503777;374.603579126979;1955.23124580611;1.03282558879945;-0.158148815176954;20;150
11;1;5;2.92978527229763;285.019682744963;1955.23124580611;0.850727103576883;-0.158148815176954;20;150
11;2;6;3.08581304015635;462.926630142831;1955.23124580611;1.43900156199989;-0.158148815176954;20;150
11;2;7;3.05979111820641;596.958447061037;1955.23124580611;1.37594281149298;-0.158148815176954;20;150
11;2;8;2.90682745624562;267.184417428495;1955.23124580611;1.05015634289842;-0.158148815176954;20;150
11;2;9;2.92660895770489;478.825020396701;1955.23124580611;1.12247508600123;-0.158148815176954;20;150
11;2;10;2.92815409749948;289.312724698729;1955.23124580611;1.08704470453142;-0.158148815176954;20;150
11;3;11;2.79446520472403;364.738470970436;1955.23124580611;0.957742292733028;-0.158148815176954;20;150
11;3;12;2.90374846619255;551.223504736387;1955.23124580611;1.05124633027949;-0.158148815176954;20;150
11;3;13;2.86183569187282;380.553075255536;1955.23124580611;1.22092334851759;-0.158148815176954;20;150
11;4;14;2.99841562422727;418.73035198119;1955.23124580611;0.980488160211558;-0.158148815176954;20;150
11;4;15;3.02643958973249;477.389155312122;1955.23124580611;1.59430879269539;-0.158148815176954;20;150
11;4;16;2.98498020972347;315.327363918397;1955.23124580611;0.944764289567049;-0.158148815176954;20;150
11;4;17;3.16065489776119;276.740412011915;1955.23124580611;0.975921780972399;-0.158148815176954;20;150
11;4;18;3.04075246841152;288.493107031397;1955.23124580611;0.920708047147859;-0.158148815176954;20;150
11;4;19;3.10090486381322;275.513075295847;1955.23124580611;0.977664297816554;-0.158148815176954;20;150
11;4;20;3.12293094762611;577.609858133325;1955.23124580611;1.1856986841039;-0.158148815176954;20;150
12;1;1;3.026060221056;339.033848724761;1955.66212035667;0.811102286650413;0.537335934073557;20;150
12;1;2;3.11232157057442;736.766775096348;1955.66212035667;1.42337964210324;0.537335934073557;20;150
12;1;3;3.03630889314239;197.561877835755;1955.66212035667;0.930207391329584;0.537335934073557;20;150
12;1;4;3.05603602786637;197.809965395142;1955.66212035667;0.684816320124136;0.537335934073557;20;150
12;1;5;2.96820808595444;281.391953652501;1955.66212035667;1.40488096867989;0.537335934073557;20;150
12;2;6;3.08630696685863;907.48857474106;1955.66212035667;1.47974837835609;0.537335934073557;20;150
12;2;7;3.14610819156239;646.86912178083;1955.66212035667;0.938869973126103;0.537335934073557;20;150
12;2;8;3.17063147272136;242.079892505261;1955.66212035667;0.611119223440599;0.537335934073557;20;150
12;2;9;3.12047378546944;378.532725208262;1955.66212035667;0.758064695912067;0.537335934073557;20;150
12;2;10;3.22543211861799;217.313852972794;1955.66212035667;0.908719846112552;0.537335934073557;20;150
12;3;11;2.88275077850418;442.311294519359;1955.66212035667;1.34489607400861;0.537335934073557;20;150
12;3;12;2.99331970423508;224.511351109958;1955.66212035667;1.01221174778085;0.537335934073557;20;150
12;3;13;2.99336502456282;549.012927861775;1955.66212035667;1.35284308938208;0.537335934073557;20;150
12;4;14;3.15680750635544;405.747959766657;1955.66212035667;1.46121578043368;0.537335934073557;20;150
12;4;15;3.24232751133556;469.010508023886;1955.66212035667;0.97174673401724;0.537335934073557;20;150
12;4;16;3.24414681986223;176.281279513705;1955.66212035667;0.867417650855806;0.537335934073557;20;150
12;4;17;3.03978811164083;285.123904176428;1955.66212035667;1.04667587321833;0.537335934073557;20;150
12;4;18;3.06905095094796;277.383049290738;1955.66212035667;1.06877830192588;0.537335934073557;20;150
12;4;19;3.2290501193513;356.172254316906;1955.66212035667;1.17416675971381;0.537335934073557;20;150
12;4;20;3.19909444472128;713.934763151203;1955.66212035667;1.25785828466112;0.537335934073557;20;150
13;1;1;3.03951069931333;248.881898184257;2001.47481439069;0.585515797090044;0.176662085784262;20;150
13;1;2;3.14744916210029;337.079948548408;2001.47481439069;0.762482234698333;0.176662085784262;20;150
13;1;3;3.11782482981378;895.580833111913;2001.47481439069;1.30101462276974;0.176662085784262;20;150
13;1;4;3.02380645379664;234.910706533711;2001.47481439069;0.529220277562146;0.176662085784262;20;150
13;1;5;3.06845575286737;369.62136611676;2001.47481439069;1.42885413947804;0.176662085784262;20;150
13;2;6;3.14069523679378;658.315453274159;2001.47481439069;1.23033086285545;0.176662085784262;20;150
13;2;7;2.97912711884326;437.126029988382;2001.47481439069;0.988608973803579;0.176662085784262;20;150
13;2;8;3.06637284272853;439.117405996192;2001.47481439069;1.07852506102344;0.176662085784262;20;150
13;2;9;3.03994737120991;245.168817663855;2001.47481439069;0.737283579771521;0.176662085784262;20;150
13;2;10;3.07183512951421;269.817979687388;2001.47481439069;0.958848828179931;0.176662085784262;20;150
13;3;11;2.8134754202129;367.889887221263;2001.47481439069;1.71308853928691;0.176662085784262;20;150
13;3;12;2.95682984699073;380.268449066928;2001.47481439069;1.29680571873897;0.176662085784262;20;150
13;3;13;2.84389642432151;305.15139225609;2001.47481439069;1.271135830804;0.176662085784262;20;150
13;4;14;3.0695688713044;209.307104835428;2001.47481439069;0.981594386708524;0.176662085784262;20;150
13;4;15;3.20256733449924;570.001937732485;2001.47481439069;1.23889774392017;0.176662085784262;20;150
13;4;16;3.10472378855208;631.062654726094;2001.47481439069;1.37406008817369;0.176662085784262;20;150
13;4;17;3.05638997635745;508.340759331499;2001.47481439069;1.42913554086575;0.176662085784262;20;150
13;4;18;3.13093491246432;268.186836517005;2001.47481439069;1.14551521566859;0.176662085784262;20;150
13;4;19;3.01829211262861;350.788956183945;2001.47481439069;1.11743664854448;0.176662085784262;20;150
13;4;20;3.16822642463054;271.906768633547;2001.47481439069;1.73798200316163;0.176662085784262;20;150
14;1;1;3.04688424348266;112.283375140515;1950.00871157209;0.537738866239552;0.446289716276666;20;150
14;1;2;3.07456887489681;498.253410079132;1950.00871157209;1.38516800820248;0.446289716276666;20;150
14;1;3;2.99385301295738;594.86445024789;1950.00871157209;1.41328682763924;0.446289716276666;20;150
14;1;4;3.01943928999337;312.937758220733;1950.00871157209;1.29618387358521;0.446289716276666;20;150
14;1;5;3.04479844700668;414.553402269582;1950.00871157209;0.598712278655574;0.446289716276666;20;150
14;2;6;2.99620264278598;431.158779339463;1950.00871157209;0.761871183870716;0.446289716276666;20;150
14;2;7;3.14785284915543;242.443826352163;1950.00871157209;0.835356839962797;0.446289716276666;20;150
14;2;8;2.98112044393086;403.272080778906;1950.00871157209;1.17972795137734;0.446289716276666;20;150
14;2;9;2.96249758661879;306.04598383372;1950.00871157209;0.63655313735537;0.446289716276666;20;150
14;2;10;3.01765147445667;295.309694963491;1950.00871157209;1.22122749858174;0.446289716276666;20;150
14;3;11;3.04393430251001;412.960645475482;1950.00871157209;0.856761861607241;0.446289716276666;20;150
14;3;12;3.07378635341744;621.129878188167;1950.00871157209;1.40375734866856;0.446289716276666;20;150
14;3;13;3.10654194124808;573.620291481443;1950.00871157209;1.24417393663927;0.446289716276666;20;150
14;4;14;3.18359662937168;925.670804214495;1950.00871157209;1.52905172323128;0.446289716276666;20;150
14;4;15;3.23652721961648;441.896017370736;1950.00871157209;1.46503707840069;0.446289716276666;20;150
14;4;16;3.1858402703935;358.39435443086;1950.00871157209;1.65372056055632;0.446289716276666;20;150
14;4;17;3.19700506588951;303.656315271779;1950.00871157209;1.64092250433079;0.446289716276666;20;150
14;4;18;3.24414060617953;312.714394282463;1950.00871157209;1.0841630527375;0.446289716276666;20;150
14;4;19;3.19758795645819;298.132292744523;1950.00871157209;1.44874583233479;0.446289716276666;20;150
14;4;20;3.07607259768992;190.693533742368;1950.00871157209;0.947809826685929;0.446289716276666;20;150
15;1;1;3.0059358598275;116.06137184431;1797.91087628578;0.530540946304637;0.321075659074815;20;150
